"record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","cs"
25917,5,11,1997,3,"DM","M",36,45,"3"
25918,5,11,1997,11,"PF","M",15,8,"3"
25919,5,11,1997,9,"DM","M",37,49,"3"
25920,5,11,1997,14,"DM","M",37,46,"3"
25921,5,11,1997,16,"PM","F",22,26,"3"
25922,5,11,1997,4,"PP","F",19,20,"3"
25923,5,11,1997,11,"DM","F",36,49,"3"
25924,5,11,1997,8,"DO","M",36,54,"3"
25925,5,11,1997,4,"DM","F",36,48,"3"
25926,5,11,1997,13,"PP","M",23,NA,"3"
25927,5,11,1997,5,"PP","M",22,20,"3"
25928,5,11,1997,6,"PB","M",26,29,"3"
25929,5,11,1997,14,"DM","M",35,44,"3"
25930,5,11,1997,15,"PP","M",22,19,"3"
25931,5,11,1997,6,"OT","M",19,28,"3"
25932,5,11,1997,5,"OT","F",21,33,"3"
25933,5,11,1997,6,"PB","F",27,27,"3"
25934,5,11,1997,15,"PB","M",NA,19,"3"
25935,5,11,1997,4,"OT","F",20,28,"3"
25936,5,11,1997,13,"PP","F",24,32,"3"
25937,5,11,1997,15,"OT","F",20,25,"3"
25938,5,11,1997,5,"OT","F",18,29,"3"
25939,5,11,1997,3,"DO","M",34,50,"3"
25940,6,9,1997,1,"PB","F",25,21,"3"
25941,6,9,1997,3,"OT","F",20,22,"3"
25942,6,9,1997,4,"PB","M",27,28,"3"
25943,6,9,1997,6,"OT","F",21,25,"3"
25944,6,9,1997,2,"DM","M",36,46,"3"
25945,6,9,1997,3,"DO","M",35,48,"3"
25946,6,9,1997,4,"DM","M",38,52,"3"
25947,6,9,1997,4,"DM","F",37,42,"3"
25948,6,9,1997,24,"NL","F",34,147,"3"
25949,6,9,1997,3,"PB","F",26,29,"3"
25950,6,9,1997,4,"PF","M",16,9,"3"
25951,6,9,1997,19,"PP","F",20,20,"3"
25952,6,9,1997,6,"PB","M",26,31,"3"
25953,6,9,1997,3,"PP","F",22,19,"3"
25954,6,9,1997,4,"PP","M",22,13,"3"
25955,6,9,1997,19,"PP","M",22,15,"3"
25956,6,9,1997,1,"OL","M",20,16,"3"
25957,6,9,1997,24,"PE","F",20,20,"3"
25958,6,9,1997,4,"SS","",NA,NA,"3"
25959,6,9,1997,3,"PF","M",15,7,"3"
25960,6,9,1997,19,"PB","M",27,31,"3"
25961,6,9,1997,6,"PB","F",26,38,"3"
25962,6,9,1997,19,"PP","F",21,19,"3"
25963,6,9,1997,6,"DO","F",34,48,"3"
25964,6,9,1997,1,"PB","F",26,41,"3"
25965,6,9,1997,3,"PB","F",27,28,"3"
25966,6,9,1997,4,"OT","F",20,25,"3"
25967,6,9,1997,6,"PB","F",27,31,"3"
25968,6,9,1997,19,"PF","F",16,9,"3"
25969,6,9,1997,3,"OT","F",18,11,"3"
25970,6,9,1997,6,"PM","M",19,19,"3"
25971,6,9,1997,19,"PM","F",20,23,"3"
25972,6,9,1997,1,"DO","M",37,57,"3"
25973,6,9,1997,2,"OT","M",19,18,"3"
25974,6,9,1997,6,"PF","F",16,7,"3"
25975,6,9,1997,19,"PM","F",21,22,"3"
25976,6,9,1997,1,"DO","M",36,49,"3"
25977,6,9,1997,2,"PP","M",23,22,"3"
25978,6,9,1997,19,"PM","M",21,20,"3"
25979,6,9,1997,5,"OT","F",20,29,"3"
25980,6,9,1997,1,"DO","F",34,49,"3"
25981,6,9,1997,3,"DO","M",34,45,"3"
25982,6,9,1997,4,"DM","M",36,49,"3"
25983,6,9,1997,3,"PB","F",28,36,"3"
25984,6,9,1997,6,"DO","M",36,45,"3"
25985,6,9,1997,3,"DO","F",32,49,"3"
25986,6,9,1997,4,"PF","M",17,9,"3"
25987,6,9,1997,4,"DM","M",37,42,"3"
25988,6,9,1997,4,"DM","M",38,50,"3"
25989,6,9,1997,24,"PM","F",19,17,"3"
25990,6,9,1997,1,"OT","M",19,21,"3"
25991,6,9,1997,2,"PP","F",21,19,"3"
25992,6,9,1997,19,"PB","M",26,33,"3"
25993,6,9,1997,1,"OT","M",21,28,"3"
25994,6,9,1997,2,"PP","M",22,14,"3"
25995,6,9,1997,6,"PP","M",21,15,"3"
25996,6,9,1997,1,"PP","F",22,21,"3"
25997,6,9,1997,4,"PM","M",21,19,"3"
25998,6,9,1997,2,"PM","F",21,29,"3"
25999,6,9,1997,5,"PM","M",21,19,"3"
26000,6,9,1997,6,"PB","M",27,35,"3"
26001,6,9,1997,3,"PP","F",21,9,"3"
26002,6,9,1997,19,"PP","M",22,17,"3"
26003,6,9,1997,3,"PB","M",27,33,"3"
26004,6,9,1997,6,"OT","M",20,19,"3"
26005,6,9,1997,1,"PB","M",27,28,"3"
26006,6,9,1997,3,"OT","M",20,21,"3"
26007,6,9,1997,2,"DO","M",37,48,"3"
26008,6,9,1997,6,"OT","M",20,25,"3"
26009,6,9,1997,6,"PB","M",26,28,"3"
26010,6,9,1997,3,"PF","M",15,9,"3"
26011,6,9,1997,4,"DM","F",37,43,"3"
26012,6,9,1997,2,"PB","F",24,24,"3"
26013,6,9,1997,19,"PB","M",28,29,"3"
26014,6,9,1997,24,"AH","",NA,NA,"3"
26015,6,9,1997,2,"OT","F",21,31,"3"
26016,6,9,1997,4,"DM","M",38,48,"3"
26017,6,9,1997,6,"DO","F",37,29,"3"
26018,6,9,1997,19,"RM","M",16,10,"3"
26019,6,9,1997,1,"DO","M",36,48,"3"
26020,6,9,1997,2,"PB","M",27,42,"3"
26021,6,9,1997,4,"PF","F",14,8,"3"
26022,6,9,1997,2,"PE","M",21,24,"3"
26023,6,9,1997,3,"DM","M",34,46,"3"
26024,6,9,1997,2,"PB","M",26,34,"3"
26025,6,9,1997,19,"PF","M",16,10,"3"
26026,6,9,1997,1,"PB","M",26,37,"3"
26027,6,9,1997,19,"PM","F",20,20,"3"
26028,6,9,1997,2,"NL","M",34,193,"3"
26029,6,9,1997,4,"DM","M",36,43,"3"
26030,6,9,1997,6,"PB","F",26,28,"3"
26031,6,9,1997,24,"NL","M",32,117,"3"
26032,6,9,1997,5,"OT","M",20,27,"3"
26033,6,9,1997,1,"DO","F",35,47,"3"
26034,6,9,1997,2,"DO","M",36,47,"3"
26035,6,9,1997,6,"PE","M",21,22,"3"
26036,6,10,1997,12,"PM","M",20,17,"3"
26037,6,10,1997,9,"DO","M",35,47,"3"
26038,6,10,1997,8,"OT","F",22,21,"3"
26039,6,10,1997,12,"DO","M",32,40,"3"
26040,6,10,1997,7,"PP","M",21,10,"3"
26041,6,10,1997,17,"PP","F",20,22,"3"
26042,6,10,1997,7,"PB","F",27,24,"3"
26043,6,10,1997,9,"OT","F",22,16,"3"
26044,6,10,1997,7,"RM","F",17,14,"3"
26045,6,10,1997,12,"DO","M",39,59,"3"
26046,6,10,1997,17,"DM","M",36,42,"3"
26047,6,10,1997,18,"OT","M",22,30,"3"
26048,6,10,1997,12,"PM","M",20,20,"3"
26049,6,10,1997,12,"NL","M",33,109,"3"
26050,6,10,1997,8,"DO","M",37,52,"3"
26051,6,10,1997,7,"PM","F",22,26,"3"
26052,6,10,1997,18,"PP","F",22,22,"3"
26053,6,10,1997,12,"OT","F",20,17,"3"
26054,6,10,1997,9,"DM","F",35,36,"3"
26055,6,10,1997,8,"OT","M",20,23,"3"
26056,6,10,1997,7,"AH","",NA,NA,"3"
26057,6,10,1997,8,"PP","M",22,14,"3"
26058,6,10,1997,7,"PM","F",20,24,"3"
26059,6,10,1997,12,"PP","F",23,19,"3"
26060,6,10,1997,17,"DM","M",35,50,"3"
26061,6,10,1997,12,"DM","F",37,44,"3"
26062,6,10,1997,17,"DM","F",36,43,"3"
26063,6,10,1997,17,"NL","F",34,92,"3"
26064,6,10,1997,18,"PP","M",22,18,"3"
26065,6,10,1997,8,"PP","F",20,13,"3"
26066,6,10,1997,10,"PM","F",21,16,"3"
26067,6,10,1997,12,"DM","M",38,45,"3"
26068,6,10,1997,8,"OT","M",21,28,"3"
26069,6,10,1997,12,"PP","M",22,20,"3"
26070,6,10,1997,17,"PM","F",21,22,"3"
26071,6,10,1997,12,"NL","F",33,186,"3"
26072,6,10,1997,11,"DO","M",35,48,"3"
26073,6,10,1997,17,"PP","F",22,14,"3"
26074,6,10,1997,12,"PP","F",22,19,"3"
26075,6,10,1997,17,"PF","M",16,10,"3"
26076,6,10,1997,11,"DM","F",36,44,"3"
26077,6,10,1997,12,"DM","M",35,42,"3"
26078,6,10,1997,8,"PF","F",15,7,"3"
26079,6,10,1997,17,"DM","M",37,47,"3"
26080,6,10,1997,18,"PP","F",22,18,"3"
26081,6,10,1997,7,"PM","F",21,18,"3"
26082,6,10,1997,12,"DM","M",36,43,"3"
26083,6,10,1997,9,"DM","M",36,49,"3"
26084,6,10,1997,17,"OT","M",20,21,"3"
26085,6,10,1997,18,"OT","F",22,31,"3"
26086,6,10,1997,17,"OT","F",21,17,"3"
26087,6,10,1997,11,"PP","M",21,15,"3"
26088,6,10,1997,8,"DO","M",38,48,"3"
26089,6,10,1997,7,"PP","F",NA,NA,"3"
26090,6,10,1997,17,"DM","M",36,31,"3"
26091,6,10,1997,18,"RM","M",16,12,"3"
26092,6,10,1997,17,"DM","F",36,38,"3"
26093,6,10,1997,12,"OT","M",21,28,"3"
26094,6,10,1997,9,"AH","",NA,NA,"3"
26095,6,10,1997,8,"OT","M",19,21,"3"
26096,6,10,1997,7,"PB","F",26,30,"3"
26097,6,10,1997,10,"PM","F",21,24,"3"
26098,6,10,1997,9,"OT","F",NA,NA,"3"
26099,6,10,1997,8,"DO","M",33,26,"3"
26100,6,10,1997,8,"PP","M",21,12,"3"
26101,6,10,1997,12,"OT","M",20,28,"3"
26102,6,10,1997,9,"DM","F",NA,NA,"3"
26103,6,10,1997,8,"DO","M",35,52,"3"
26104,6,10,1997,9,"PM","F",21,20,"3"
26105,6,10,1997,8,"PP","F",21,19,"3"
26106,6,10,1997,17,"AH","",NA,NA,"3"
26107,6,10,1997,8,"DM","M",35,44,"3"
26108,6,10,1997,17,"DM","M",36,36,"3"
26109,6,10,1997,17,"PP","M",21,10,"3"
26110,6,10,1997,7,"PP","M",22,10,"3"
26111,6,10,1997,17,"DM","M",33,44,"3"
26112,6,10,1997,18,"PM","F",20,27,"3"
26113,6,10,1997,12,"DM","F",35,43,"3"
26114,6,10,1997,11,"PP","M",23,22,"3"
26115,6,10,1997,9,"PF","M",15,8,"3"
26116,6,10,1997,8,"OT","F",21,33,"3"
26117,6,10,1997,17,"PP","F",22,22,"3"
26118,6,10,1997,9,"OT","F",19,38,"3"
26119,6,10,1997,7,"PP","F",22,11,"3"
26120,6,10,1997,12,"DM","M",38,48,"3"
26121,6,10,1997,17,"DM","M",38,49,"3"
26122,6,10,1997,9,"AH","",NA,NA,"3"
26123,6,10,1997,17,"PM","M",21,21,"3"
26124,6,10,1997,18,"PM","M",22,29,"3"
26125,6,10,1997,12,"DM","F",34,49,"3"
26126,6,10,1997,12,"DM","F",32,27,"3"
26127,6,10,1997,11,"DM","M",36,49,"3"
26128,6,10,1997,9,"AH","",NA,NA,"3"
26129,6,10,1997,8,"DM","F",36,44,"3"
26130,6,10,1997,7,"PM","M",22,19,"3"
26131,6,10,1997,17,"DO","F",35,42,"3"
26132,6,10,1997,11,"DM","F",35,42,"3"
26133,6,10,1997,9,"OT","M",21,31,"3"
26134,6,10,1997,8,"PM","M",21,17,"3"
26135,6,10,1997,7,"RM","M",17,12,"3"
26136,6,10,1997,17,"AH","",NA,NA,"3"
26137,6,10,1997,9,"DM","F",36,45,"3"
26138,6,10,1997,8,"DO","F",37,44,"3"
26139,6,11,1997,13,"PP","M",23,21,"3"
26140,6,11,1997,21,"PF","M",15,9,"3"
26141,6,11,1997,13,"PP","M",21,17,"3"
26142,6,11,1997,14,"DM","F",38,44,"3"
26143,6,11,1997,13,"PP","F",23,17,"3"
26144,6,11,1997,22,"DM","M",37,34,"3"
26145,6,11,1997,16,"PE","M",21,19,"3"
26146,6,11,1997,13,"PM","M",21,18,"3"
26147,6,11,1997,23,"PP","M",23,20,"3"
26148,6,11,1997,13,"PP","F",22,18,"3"
26149,6,11,1997,16,"PP","M",22,21,"3"
26150,6,11,1997,13,"PM","M",21,15,"3"
26151,6,11,1997,20,"PE","M",19,18,"3"
26152,6,11,1997,16,"PM","F",22,25,"3"
26153,6,11,1997,20,"PP","F",22,19,"3"
26154,6,11,1997,23,"RM","M",19,13,"3"
26155,6,11,1997,14,"CB","",NA,NA,"3"
26156,6,11,1997,21,"OT","M",20,20,"3"
26157,6,11,1997,14,"OT","F",21,34,"3"
26158,6,11,1997,20,"PP","M",22,21,"3"
26159,6,11,1997,21,"PP","F",21,20,"3"
26160,6,11,1997,13,"RM","M",17,10,"3"
26161,6,11,1997,15,"PF","F",16,9,"3"
26162,6,11,1997,21,"PM","M",21,21,"3"
26163,6,11,1997,22,"PB","F",25,27,"3"
26164,6,11,1997,13,"PF","M",16,10,"3"
26165,6,11,1997,14,"DM","M",33,39,"3"
26166,6,11,1997,15,"PP","M",21,14,"3"
26167,6,11,1997,22,"DM","M",37,49,"3"
26168,6,11,1997,16,"PM","F",19,15,"3"
26169,6,11,1997,21,"PB","M",26,21,"3"
26170,6,11,1997,16,"PM","F",21,16,"3"
26171,6,11,1997,21,"PP","F",22,20,"3"
26172,6,11,1997,22,"DM","M",35,47,"3"
26173,6,11,1997,14,"DM","M",36,53,"3"
26174,6,11,1997,20,"PM","F",19,30,"3"
26175,6,11,1997,13,"PB","F",26,19,"3"
26176,6,11,1997,21,"PB","M",26,30,"3"
26177,6,11,1997,22,"DM","F",36,41,"3"
26178,6,11,1997,13,"PP","F",21,19,"3"
26179,6,11,1997,21,"PP","M",20,9,"3"
26180,6,11,1997,21,"PM","",NA,NA,"3"
26181,6,11,1997,15,"PP","F",21,12,"3"
26182,6,11,1997,22,"DM","M",38,47,"3"
26183,6,11,1997,15,"AH","",NA,NA,"3"
26184,6,11,1997,16,"PM","M",20,18,"3"
26185,6,11,1997,14,"DM","M",34,40,"3"
26186,6,11,1997,13,"PM","F",18,30,"3"
26187,6,11,1997,13,"PB","F",26,30,"3"
26188,6,11,1997,20,"PE","F",20,20,"3"
26189,6,11,1997,21,"PB","F",25,22,"3"
26190,6,11,1997,13,"PM","M",21,19,"3"
26191,6,11,1997,14,"DM","F",35,41,"3"
26192,6,11,1997,15,"PB","F",26,25,"3"
26193,6,11,1997,20,"NL","M",31,94,"3"
26194,6,11,1997,20,"NL","F",32,198,"3"
26195,6,11,1997,21,"PP","F",19,9,"3"
26196,6,11,1997,14,"PB","F",25,25,"3"
26197,6,11,1997,22,"PF","M",14,7,"3"
26198,6,11,1997,13,"PB","F",26,17,"3"
26199,6,11,1997,14,"PP","M",22,22,"3"
26200,6,11,1997,15,"PM","F",21,21,"3"
26201,6,11,1997,13,"PB","M",26,19,"3"
26202,6,11,1997,22,"DM","F",38,44,"3"
26203,6,11,1997,15,"PM","F",19,16,"3"
26204,6,11,1997,20,"PF","F",15,8,"3"
26205,6,11,1997,13,"PB","M",26,31,"3"
26206,6,11,1997,15,"PP","F",21,18,"3"
26207,6,11,1997,21,"PP","F",22,28,"3"
26208,6,11,1997,23,"RM","M",17,11,"3"
26209,6,11,1997,16,"PM","F",21,17,"3"
26210,6,11,1997,15,"OT","F",20,25,"3"
26211,6,11,1997,21,"PP","M",22,12,"3"
26212,6,11,1997,22,"PB","M",27,31,"3"
26213,6,11,1997,14,"DM","F",36,51,"3"
26214,6,11,1997,14,"DM","F",35,39,"3"
26215,6,11,1997,15,"PP","F",22,21,"3"
26216,6,11,1997,21,"PB","F",26,30,"3"
26217,6,11,1997,20,"PB","M",28,30,"3"
26218,6,11,1997,14,"DM","M",36,43,"3"
26219,6,11,1997,20,"PE","M",19,11,"3"
26220,6,11,1997,13,"PB","F",26,17,"3"
26221,6,11,1997,20,"PP","F",23,21,"3"
26222,6,11,1997,21,"PB","M",28,29,"3"
26223,6,11,1997,13,"PB","M",25,18,"3"
26224,6,11,1997,14,"OT","F",21,20,"3"
26225,6,11,1997,23,"PM","F",22,23,"3"
26226,6,11,1997,15,"PP","F",23,17,"3"
26227,6,11,1997,21,"PB","M",27,28,"3"
26228,6,11,1997,14,"DM","M",35,44,"3"
26229,6,11,1997,20,"PP","F",22,20,"3"
26230,7,9,1997,14,"DM","F",37,46,"3"
26231,7,9,1997,15,"PF","M",17,9,"3"
26232,7,9,1997,20,"PF","F",16,7,"3"
26233,7,9,1997,21,"PP","F",22,15,"3"
26234,7,9,1997,22,"DM","F",37,47,"3"
26235,7,9,1997,17,"OT","M",18,14,"3"
26236,7,9,1997,12,"PP","M",22,20,"3"
26237,7,9,1997,11,"DO","M",36,44,"3"
26238,7,9,1997,1,"DM","F",38,41,"3"
26239,7,9,1997,3,"OT","F",21,26,"3"
26240,7,9,1997,5,"OT","M",20,24,"3"
26241,7,9,1997,13,"PP","M",23,22,"3"
26242,7,9,1997,15,"PP","F",20,15,"3"
26243,7,9,1997,16,"PB","M",27,32,"3"
26244,7,9,1997,22,"PP","F",22,15,"3"
26245,7,9,1997,23,"PM","F",20,13,"3"
26246,7,9,1997,17,"DM","M",38,48,"3"
26247,7,9,1997,11,"DO","M",39,34,"3"
26248,7,9,1997,3,"PP","F",22,15,"3"
26249,7,9,1997,4,"PP","M",23,18,"3"
26250,7,9,1997,6,"DO","F",34,50,"3"
26251,7,9,1997,19,"PF","F",16,8,"3"
26252,7,9,1997,16,"PE","M",21,15,"3"
26253,7,9,1997,20,"PP","F",23,17,"3"
26254,7,9,1997,22,"DM","M",37,37,"3"
26255,7,9,1997,17,"PP","M",22,18,"3"
26256,7,9,1997,9,"PP","F",20,21,"3"
26257,7,9,1997,8,"DO","F",37,49,"3"
26258,7,9,1997,8,"PP","F",20,19,"3"
26259,7,9,1997,2,"DM","M",36,44,"3"
26260,7,9,1997,3,"DO","M",33,48,"3"
26261,7,9,1997,15,"RM","M",17,11,"3"
26262,7,9,1997,16,"PE","M",20,20,"3"
26263,7,9,1997,23,"RM","M",16,10,"3"
26264,7,9,1997,10,"RM","M",16,9,"3"
26265,7,9,1997,4,"DM","M",36,49,"3"
26266,7,9,1997,6,"DO","F",36,34,"3"
26267,7,9,1997,13,"PB","M",27,34,"3"
26268,7,9,1997,23,"RM","M",15,7,"3"
26269,7,9,1997,12,"DM","F",37,44,"3"
26270,7,9,1997,8,"DO","M",36,28,"3"
26271,7,9,1997,6,"PB","F",26,35,"3"
26272,7,9,1997,14,"DM","M",32,39,"3"
26273,7,9,1997,15,"PF","F",16,8,"3"
26274,7,9,1997,23,"PM","F",20,12,"3"
26275,7,9,1997,12,"DM","M",34,39,"3"
26276,7,9,1997,4,"DM","F",36,30,"3"
26277,7,9,1997,6,"OT","M",20,14,"3"
26278,7,9,1997,24,"NL","F",32,155,"3"
26279,7,9,1997,16,"PE","F",20,15,"3"
26280,7,9,1997,20,"PP","F",22,20,"3"
26281,7,9,1997,21,"PB","F",26,24,"3"
26282,7,9,1997,18,"PP","F",22,16,"3"
26283,7,9,1997,12,"PP","F",23,20,"3"
26284,7,9,1997,19,"PP","F",21,13,"3"
26285,7,9,1997,15,"PP","F",21,18,"3"
26286,7,9,1997,15,"PP","M",22,12,"3"
26287,7,9,1997,22,"PM","F",19,15,"3"
26288,7,9,1997,18,"PP","F",22,22,"3"
26289,7,9,1997,8,"DM","M",34,31,"3"
26290,7,9,1997,1,"PP","M",22,13,"3"
26291,7,9,1997,15,"PP","M",22,13,"3"
26292,7,9,1997,23,"PM","M",20,21,"3"
26293,7,9,1997,9,"DM","F",35,37,"3"
26294,7,9,1997,1,"DO","M",38,36,"3"
26295,7,9,1997,13,"PP","F",22,17,"3"
26296,7,9,1997,20,"PF","F",16,8,"3"
26297,7,9,1997,17,"PB","M",25,29,"3"
26298,7,9,1997,18,"PM","M",23,30,"3"
26299,7,9,1997,7,"PM","F",21,30,"3"
26300,7,9,1997,3,"PP","F",21,14,"3"
26301,7,9,1997,21,"PM","M",21,19,"3"
26302,7,9,1997,12,"PP","F",22,15,"3"
26303,7,9,1997,9,"DO","M",36,48,"3"
26304,7,9,1997,2,"DS","F",50,113,"3"
26305,7,9,1997,3,"PB","M",26,21,"3"
26306,7,9,1997,6,"OT","M",20,27,"3"
26307,7,9,1997,21,"PF","F",15,7,"3"
26308,7,9,1997,9,"OT","M",21,24,"3"
26309,7,9,1997,1,"DM","F",35,28,"3"
26310,7,9,1997,3,"PF","M",15,9,"3"
26311,7,9,1997,4,"DM","F",35,42,"3"
26312,7,9,1997,6,"SS","",NA,NA,"3"
26313,7,9,1997,15,"PB","F",26,21,"3"
26314,7,9,1997,22,"PB","F",24,29,"3"
26315,7,9,1997,14,"OT","F",21,28,"3"
26316,7,9,1997,21,"PM","F",22,20,"3"
26317,7,9,1997,22,"DM","M",36,50,"3"
26318,7,9,1997,17,"DM","M",37,41,"3"
26319,7,9,1997,18,"OT","F",21,26,"3"
26320,7,9,1997,12,"PP","M",22,20,"3"
26321,7,9,1997,8,"PB","F",26,28,"3"
26322,7,9,1997,2,"DO","F",36,46,"3"
26323,7,9,1997,3,"PP","M",21,12,"3"
26324,7,9,1997,4,"DM","M",38,48,"3"
26325,7,9,1997,5,"NL","F",32,147,"3"
26326,7,9,1997,15,"PP","F",22,18,"3"
26327,7,9,1997,20,"OT","F",19,22,"3"
26328,7,9,1997,22,"DM","M",36,45,"3"
26329,7,9,1997,17,"DM","M",36,46,"3"
26330,7,9,1997,12,"DM","F",32,31,"3"
26331,7,9,1997,9,"PF","M",16,6,"3"
26332,7,9,1997,7,"PP","F",21,15,"3"
26333,7,9,1997,2,"PB","F",22,17,"3"
26334,7,9,1997,4,"SS","",NA,NA,"3"
26335,7,9,1997,24,"PE","M",20,17,"3"
26336,7,9,1997,13,"PP","F",24,24,"3"
26337,7,9,1997,20,"PP","F",23,15,"3"
26338,7,9,1997,20,"OT","M",21,22,"3"
26339,7,9,1997,21,"PP","F",22,21,"3"
26340,7,9,1997,17,"PM","M",20,21,"3"
26341,7,9,1997,2,"OT","M",20,30,"3"
26342,7,9,1997,4,"PP","M",21,16,"3"
26343,7,9,1997,19,"PM","M",21,17,"3"
26344,7,9,1997,14,"DM","M",36,48,"3"
26345,7,9,1997,16,"PB","M",17,25,"3"
26346,7,9,1997,12,"NL","F",32,194,"3"
26347,7,9,1997,8,"DO","M",34,38,"3"
26348,7,9,1997,7,"PM","F",20,27,"3"
26349,7,9,1997,19,"PF","F",16,8,"3"
26350,7,9,1997,24,"PL","F",21,16,"3"
26351,7,9,1997,2,"PB","M",27,37,"3"
26352,7,9,1997,19,"PB","M",26,39,"3"
26353,7,9,1997,5,"OT","M",20,26,"3"
26354,7,9,1997,18,"PF","M",15,10,"3"
26355,7,9,1997,9,"OT","M",21,28,"3"
26356,7,9,1997,7,"PB","M",27,32,"3"
26357,7,9,1997,10,"PM","F",20,18,"3"
26358,7,9,1997,3,"PB","F",28,37,"3"
26359,7,9,1997,4,"PF","M",16,7,"3"
26360,7,9,1997,6,"DO","M",37,47,"3"
26361,7,9,1997,14,"PM","F",21,22,"3"
26362,7,9,1997,22,"DM","F",39,41,"3"
26363,7,9,1997,17,"DM","F",35,41,"3"
26364,7,9,1997,12,"OT","M",21,30,"3"
26365,7,9,1997,9,"DM","F",35,41,"3"
26366,7,9,1997,8,"PM","M",20,14,"3"
26367,7,9,1997,19,"PP","F",22,19,"3"
26368,7,9,1997,15,"OT","M",20,22,"3"
26369,7,9,1997,21,"PB","M",26,28,"3"
26370,7,9,1997,11,"OT","M",21,29,"3"
26371,7,9,1997,8,"OT","M",20,25,"3"
26372,7,9,1997,19,"PE","M",20,16,"3"
26373,7,9,1997,16,"PP","M",22,13,"3"
26374,7,9,1997,17,"PP","F",21,22,"3"
26375,7,9,1997,8,"PP","F",24,21,"3"
26376,7,9,1997,1,"PP","F",23,22,"3"
26377,7,9,1997,4,"DO","F",34,47,"3"
26378,7,9,1997,19,"PP","M",22,18,"3"
26379,7,9,1997,24,"PE","F",21,18,"3"
26380,7,9,1997,20,"PP","M",22,20,"3"
26381,7,9,1997,22,"DM","F",36,40,"3"
26382,7,9,1997,17,"DM","F",35,39,"3"
26383,7,9,1997,1,"DO","F",34,44,"3"
26384,7,9,1997,4,"PF","F",15,9,"3"
26385,7,9,1997,19,"PB","F",26,26,"3"
26386,7,9,1997,20,"PM","M",23,22,"3"
26387,7,9,1997,17,"PP","M",21,20,"3"
26388,7,9,1997,12,"DM","M",37,42,"3"
26389,7,9,1997,6,"SS","",NA,NA,"3"
26390,7,9,1997,21,"PB","M",27,30,"3"
26391,7,9,1997,12,"PP","F",21,17,"3"
26392,7,9,1997,10,"PM","M",21,22,"3"
26393,7,9,1997,6,"PB","F",29,35,"3"
26394,7,9,1997,9,"PF","M",14,7,"3"
26395,7,9,1997,8,"DO","M",37,46,"3"
26396,7,9,1997,19,"PM","M",21,19,"3"
26397,7,9,1997,14,"DM","M",35,40,"3"
26398,7,9,1997,20,"PF","F",15,8,"3"
26399,7,9,1997,21,"PM","F",20,16,"3"
26400,7,9,1997,11,"DM","F",37,43,"3"
26401,7,9,1997,8,"PP","F",22,12,"3"
26402,7,9,1997,7,"PP","F",22,18,"3"
26403,7,9,1997,4,"PF","F",16,7,"3"
26404,7,9,1997,24,"PM","M",20,25,"3"
26405,7,9,1997,13,"PF","M",16,10,"3"
26406,7,9,1997,21,"RM","M",18,11,"3"
26407,7,9,1997,18,"PB","F",26,29,"3"
26408,7,9,1997,11,"OT","F",19,35,"3"
26409,7,9,1997,1,"PP","F",23,15,"3"
26410,7,9,1997,13,"PB","M",27,32,"3"
26411,7,9,1997,15,"PB","F",26,28,"3"
26412,7,9,1997,18,"PP","M",21,13,"3"
26413,7,9,1997,9,"DM","M",34,47,"3"
26414,7,9,1997,7,"PP","F",23,11,"3"
26415,7,9,1997,3,"DO","M",36,44,"3"
26416,7,9,1997,20,"NL","F",36,NA,"3"
26417,7,9,1997,21,"PP","F",23,20,"3"
26418,7,9,1997,3,"PB","F",27,30,"3"
26419,7,9,1997,4,"DM","M",37,48,"3"
26420,7,9,1997,19,"PL","M",18,10,"3"
26421,7,9,1997,11,"PM","M",20,15,"3"
26422,7,9,1997,9,"DM","M",36,47,"3"
26423,7,9,1997,3,"PB","M",27,30,"3"
26424,7,9,1997,16,"PL","F",22,18,"3"
26425,7,9,1997,11,"PB","M",26,30,"3"
26426,7,9,1997,8,"PP","F",21,15,"3"
26427,7,9,1997,6,"OT","F",20,26,"3"
26428,7,9,1997,5,"PM","M",22,20,"3"
26429,7,9,1997,14,"PP","F",21,16,"3"
26430,7,9,1997,16,"PP","F",22,14,"3"
26431,7,9,1997,21,"PF","M",15,7,"3"
26432,7,9,1997,1,"PP","F",22,12,"3"
26433,7,9,1997,14,"DM","M",37,46,"3"
26434,7,9,1997,12,"DO","M",36,32,"3"
26435,7,9,1997,1,"DO","M",36,53,"3"
26436,7,9,1997,5,"PP","F",21,17,"3"
26437,7,9,1997,13,"PP","F",23,16,"3"
26438,7,9,1997,14,"PM","M",21,19,"3"
26439,7,9,1997,15,"SA","",NA,NA,"3"
26440,7,9,1997,20,"PF","M",15,8,"3"
26441,7,9,1997,21,"PB","M",26,28,"3"
26442,7,9,1997,22,"PF","M",16,8,"3"
26443,7,9,1997,8,"DO","M",35,49,"3"
26444,7,9,1997,7,"PM","F",NA,25,"3"
26445,7,9,1997,1,"DO","M",36,38,"3"
26446,7,9,1997,2,"PP","",NA,NA,"3"
26447,7,9,1997,3,"SS","",NA,NA,"3"
26448,7,9,1997,7,"PP","M",22,12,"3"
26449,7,9,1997,3,"PP","F",21,18,"3"
26450,7,9,1997,6,"OT","M",21,20,"3"
26451,7,9,1997,12,"DM","F",35,45,"3"
