"record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","cs"
2515,2,25,1980,1,"DS","M",51,105,"1"
2516,2,25,1980,15,"PF","M",14,7,"1"
2517,2,25,1980,14,"DM","F",36,46,"1"
2518,2,25,1980,2,"RM","F",17,9,"1"
2519,2,25,1980,13,"DS","M",47,71,"1"
2520,2,25,1980,6,"DS","M",53,143,"1"
2521,2,25,1980,14,"DM","M",37,42,"1"
2522,2,25,1980,14,"NL","F",32,147,"1"
2523,2,25,1980,15,"RM","F",16,9,"1"
2524,2,25,1980,4,"DS","F",50,142,"1"
2525,2,25,1980,2,"DM","F",36,45,"1"
2526,2,25,1980,24,"OL","M",21,37,"1"
2527,2,25,1980,6,"DM","M",35,43,"1"
2528,2,25,1980,1,"OT","F",20,24,"1"
2529,2,25,1980,15,"RM","M",15,8,"1"
2530,2,25,1980,2,"PE","F",21,21,"1"
2531,2,25,1980,2,"OL","F",23,41,"1"
2532,2,25,1980,2,"OL","M",21,40,"1"
2533,2,25,1980,3,"PF","M",14,8,"1"
2534,2,25,1980,5,"DM","F",36,42,"1"
2535,2,25,1980,16,"","",NA,NA,"1"
2536,3,9,1980,2,"PF","F",NA,7,"1"
2537,3,9,1980,3,"RM","M",NA,10,"1"
2538,3,9,1980,9,"DO","F",NA,49,"1"
2539,3,9,1980,11,"DO","F",NA,54,"1"
2540,3,9,1980,21,"PF","M",NA,7,"1"
2541,3,9,1980,24,"OT","F",NA,24,"1"
2542,3,9,1980,1,"OT","F",NA,26,"1"
2543,3,9,1980,4,"DM","M",NA,50,"1"
2544,3,9,1980,6,"DM","M",NA,41,"1"
2545,3,9,1980,12,"DS","F",NA,70,"1"
2546,3,9,1980,17,"DS","M",NA,126,"1"
2547,3,9,1980,20,"DM","F",NA,44,"1"
2548,3,9,1980,3,"PF","F",NA,6,"1"
2549,3,9,1980,4,"DM","F",NA,41,"1"
2550,3,9,1980,17,"DM","M",NA,49,"1"
2551,3,9,1980,18,"DM","F",NA,40,"1"
2552,3,9,1980,22,"DM","F",NA,55,"1"
2553,3,9,1980,13,"OL","M",NA,38,"1"
2554,3,9,1980,18,"DS","F",NA,114,"1"
2555,3,9,1980,2,"DM","M",NA,42,"1"
2556,3,9,1980,6,"DM","F",NA,39,"1"
2557,3,9,1980,9,"DM","F",NA,48,"1"
2558,3,9,1980,12,"NL","M",NA,74,"1"
2559,3,9,1980,13,"DM","M",NA,40,"1"
2560,3,9,1980,22,"DM","M",NA,49,"1"
2561,3,9,1980,1,"DS","M",NA,145,"1"
2562,3,9,1980,2,"DO","M",NA,55,"1"
2563,3,9,1980,8,"DO","F",NA,47,"1"
2564,3,9,1980,9,"PP","M",NA,15,"1"
2565,3,9,1980,20,"OL","F",NA,36,"1"
2566,3,9,1980,4,"DS","",NA,NA,"1"
2567,3,9,1980,6,"DM","F",NA,39,"1"
2568,3,9,1980,9,"OL","F",NA,34,"1"
2569,3,9,1980,12,"DM","M",NA,50,"1"
2570,3,9,1980,13,"DM","F",NA,40,"1"
2571,3,9,1980,24,"DM","M",NA,48,"1"
2572,3,9,1980,1,"PE","F",NA,24,"1"
2573,3,9,1980,3,"RM","F",NA,14,"1"
2574,3,9,1980,6,"DO","F",NA,49,"1"
2575,3,9,1980,11,"DM","F",NA,29,"1"
2576,3,9,1980,15,"PF","F",NA,7,"1"
2577,3,9,1980,18,"DS","M",NA,108,"1"
2578,3,9,1980,20,"DM","M",NA,49,"1"
2579,3,9,1980,22,"DM","F",NA,49,"1"
2580,3,9,1980,20,"OT","M",NA,25,"1"
2581,3,9,1980,21,"RM","F",NA,11,"1"
2582,3,9,1980,22,"DM","M",NA,47,"1"
2583,3,9,1980,3,"PF","M",NA,8,"1"
2584,3,9,1980,12,"DM","F",NA,43,"1"
2585,3,9,1980,13,"DO","M",NA,54,"1"
2586,3,9,1980,14,"DM","F",NA,50,"1"
2587,3,9,1980,24,"DM","F",NA,53,"1"
2588,3,9,1980,1,"DM","M",NA,50,"1"
2589,3,9,1980,2,"DM","F",NA,46,"1"
2590,3,9,1980,9,"DS","M",NA,146,"1"
2591,3,9,1980,4,"PF","M",NA,5,"1"
2592,3,9,1980,9,"DM","M",NA,50,"1"
2593,3,9,1980,13,"OT","M",NA,28,"1"
2594,3,9,1980,18,"DO","M",NA,44,"1"
2595,3,9,1980,3,"PF","M",NA,8,"1"
2596,3,9,1980,6,"DM","M",NA,43,"1"
2597,3,9,1980,13,"DM","M",NA,46,"1"
2598,3,9,1980,15,"OT","F",NA,27,"1"
2599,3,9,1980,20,"DM","F",NA,51,"1"
2600,3,9,1980,2,"DM","F",NA,38,"1"
2601,3,9,1980,4,"DS","F",NA,111,"1"
2602,3,9,1980,6,"OT","F",NA,27,"1"
2603,3,9,1980,12,"DO","M",NA,53,"1"
2604,3,9,1980,14,"DM","F",NA,43,"1"
2605,3,9,1980,22,"DM","F",NA,52,"1"
2606,3,9,1980,2,"DO","M",NA,55,"1"
2607,3,9,1980,4,"DS","M",NA,121,"1"
2608,3,9,1980,13,"DM","M",NA,43,"1"
2609,3,9,1980,14,"DM","F",NA,52,"1"
2610,3,9,1980,22,"OL","M",NA,36,"1"
2611,3,9,1980,12,"DS","M",NA,136,"1"
2612,3,9,1980,13,"DO","F",NA,51,"1"
2613,3,9,1980,14,"DM","M",NA,58,"1"
2614,3,9,1980,24,"DS","M",NA,86,"1"
2615,3,9,1980,2,"DO","M",NA,NA,"1"
2616,3,9,1980,6,"DM","M",NA,38,"1"
2617,3,9,1980,11,"PF","F",NA,7,"1"
2618,3,9,1980,13,"OT","F",NA,21,"1"
2619,3,9,1980,20,"DM","M",NA,52,"1"
2620,3,9,1980,24,"DS","F",NA,126,"1"
2621,3,9,1980,6,"DO","M",NA,42,"1"
2622,3,9,1980,2,"DM","M",NA,43,"1"
2623,3,9,1980,12,"RM","M",NA,10,"1"
2624,3,9,1980,6,"DS","F",NA,67,"1"
2625,3,9,1980,20,"RM","F",NA,16,"1"
2626,3,9,1980,1,"DM","M",NA,42,"1"
2627,3,9,1980,2,"OL","M",NA,39,"1"
2628,3,9,1980,4,"DS","M",NA,124,"1"
2629,3,9,1980,9,"DM","M",NA,49,"1"
2630,3,9,1980,11,"DO","F",NA,50,"1"
2631,3,9,1980,2,"DM","M",NA,44,"1"
2632,3,9,1980,8,"DO","F",NA,57,"1"
2633,3,9,1980,13,"DM","M",NA,44,"1"
2634,3,9,1980,20,"DM","M",NA,49,"1"
2635,3,9,1980,2,"DM","F",NA,52,"1"
2636,3,9,1980,3,"PF","M",NA,7,"1"
2637,3,9,1980,12,"OL","F",NA,38,"1"
2638,3,9,1980,20,"DM","F",NA,43,"1"
2639,3,9,1980,21,"RM","M",NA,8,"1"
2640,3,9,1980,1,"DO","M",NA,44,"1"
2641,3,9,1980,11,"DS","M",NA,147,"1"
2642,3,9,1980,15,"DM","M",NA,37,"1"
2643,3,9,1980,2,"DM","M",NA,43,"1"
2644,3,9,1980,17,"DS","M",NA,132,"1"
2645,3,9,1980,19,"RM","M",NA,9,"1"
2646,3,9,1980,2,"RM","M",NA,10,"1"
2647,3,9,1980,5,"DM","M",NA,48,"1"
2648,3,9,1980,11,"DM","M",NA,42,"1"
2649,3,9,1980,2,"OL","F",NA,38,"1"
2650,3,9,1980,6,"OL","M",NA,40,"1"
2651,3,9,1980,13,"DM","F",NA,42,"1"
2652,3,9,1980,19,"RM","M",NA,10,"1"
2653,3,9,1980,2,"DM","M",NA,51,"1"
2654,3,9,1980,4,"DS","F",NA,135,"1"
2655,3,9,1980,5,"DM","F",NA,46,"1"
2656,3,9,1980,9,"DS","F",NA,114,"1"
2657,3,9,1980,13,"DS","M",NA,118,"1"
2658,3,9,1980,20,"DM","M",NA,42,"1"
2659,3,9,1980,21,"PF","M",NA,9,"1"
2660,3,9,1980,22,"DS","M",NA,147,"1"
2661,3,9,1980,1,"DM","F",NA,46,"1"
2662,3,9,1980,2,"DM","M",NA,47,"1"
2663,3,9,1980,4,"DS","M",NA,147,"1"
2664,3,9,1980,9,"OL","F",NA,37,"1"
2665,3,9,1980,12,"DM","M",NA,52,"1"
2666,3,9,1980,20,"DM","M",NA,46,"1"
2667,3,9,1980,2,"DM","F",NA,46,"1"
2668,3,9,1980,24,"DM","M",NA,47,"1"
2669,3,9,1980,24,"DM","M",NA,53,"1"
2670,3,9,1980,1,"OT","F",NA,22,"1"
2671,3,9,1980,8,"DM","M",NA,45,"1"
2672,3,9,1980,9,"DM","M",NA,48,"1"
2673,3,9,1980,19,"RM","F",NA,12,"1"
2674,3,9,1980,17,"DO","M",NA,NA,"1"
2675,3,9,1980,19,"OT","M",NA,24,"1"
2676,3,9,1980,20,"DM","F",NA,43,"1"
2677,3,9,1980,4,"DM","M",NA,52,"1"
2678,3,9,1980,6,"DM","M",NA,51,"1"
2679,3,9,1980,14,"DM","M",NA,42,"1"
2680,3,9,1980,19,"OT","F",NA,24,"1"
2681,3,9,1980,20,"DM","M",NA,42,"1"
2682,3,9,1980,22,"DS","M",NA,131,"1"
2683,3,9,1980,6,"DO","M",NA,56,"1"
2684,3,9,1980,8,"DS","M",NA,85,"1"
2685,3,9,1980,11,"RM","F",NA,14,"1"
2686,3,9,1980,12,"DM","F",NA,41,"1"
2687,3,9,1980,13,"DS","M",NA,89,"1"
2688,3,9,1980,17,"OL","M",NA,35,"1"
2689,3,9,1980,1,"DS","M",NA,160,"1"
2690,3,9,1980,8,"DS","M",NA,131,"1"
2691,3,9,1980,20,"DS","M",NA,134,"1"
2692,3,9,1980,2,"DM","M",NA,45,"1"
2693,3,9,1980,13,"DM","M",NA,50,"1"
2694,3,9,1980,20,"NL","M",NA,177,"1"
2695,3,9,1980,2,"DM","M",NA,45,"1"
2696,3,9,1980,18,"DO","F",NA,NA,"1"
2697,3,9,1980,22,"RM","F",NA,NA,"1"
2698,3,9,1980,13,"DS","M",NA,104,"1"
2699,3,9,1980,20,"OT","M",NA,24,"1"
2700,3,9,1980,1,"DS","M",NA,110,"1"
2701,3,9,1980,2,"DM","F",NA,49,"1"
2702,3,9,1980,12,"DM","M",NA,56,"1"
2703,3,9,1980,13,"DM","M",NA,50,"1"
2704,3,9,1980,14,"DM","M",NA,43,"1"
2705,3,9,1980,1,"DM","F",NA,46,"1"
2706,3,9,1980,4,"DX","",NA,NA,"1"
2707,3,9,1980,12,"DM","F",NA,27,"1"
2708,3,9,1980,13,"DM","M",NA,47,"1"
2709,3,9,1980,13,"DO","F",NA,55,"1"
2710,3,9,1980,15,"OT","F",NA,26,"1"
2711,3,9,1980,19,"PE","F",NA,23,"1"
2712,3,9,1980,8,"DS","M",NA,82,"1"
2713,3,9,1980,13,"DM","",NA,NA,"1"
2714,3,9,1980,22,"DS","F",NA,114,"1"
2715,3,9,1980,2,"DM","F",NA,50,"1"
2716,3,9,1980,6,"OT","M",NA,24,"1"
2717,3,9,1980,11,"OL","M",NA,33,"1"
2718,3,9,1980,20,"DM","M",NA,43,"1"
2719,3,9,1980,1,"DM","F",NA,44,"1"
2720,3,9,1980,5,"PF","M",NA,6,"1"
2721,3,9,1980,6,"DO","F",NA,51,"1"
2722,3,9,1980,9,"OL","M",NA,36,"1"
2723,3,9,1980,11,"DM","F",NA,43,"1"
2724,3,9,1980,13,"DO","F",NA,39,"1"
2725,3,9,1980,20,"DM","F",NA,42,"1"
2726,3,9,1980,22,"DS","M",NA,141,"1"
2727,3,9,1980,24,"DM","F",NA,43,"1"
2728,3,9,1980,2,"NL","F",NA,NA,"1"
2729,3,9,1980,4,"PF","F",NA,7,"1"
2730,3,9,1980,6,"PF","M",NA,7,"1"
2731,3,9,1980,13,"DM","F",NA,40,"1"
2732,3,9,1980,20,"NL","M",NA,212,"1"
2733,3,9,1980,24,"DM","F",NA,44,"1"
2734,3,9,1980,19,"PE","M",NA,21,"1"
2735,3,9,1980,20,"DS","M",NA,104,"1"
2736,3,9,1980,1,"DM","F",NA,42,"1"
2737,3,9,1980,12,"DM","F",NA,29,"1"
2738,3,9,1980,18,"OT","M",NA,25,"1"
2739,3,9,1980,1,"DM","F",NA,45,"1"
2740,3,9,1980,2,"DM","F",NA,45,"1"
2741,3,9,1980,5,"DM","F",NA,44,"1"
2742,3,9,1980,6,"NL","",NA,243,"1"
2743,3,9,1980,9,"DM","F",NA,44,"1"
2744,3,9,1980,18,"DO","M",NA,45,"1"
2745,3,9,1980,24,"DM","F",NA,39,"1"
2746,3,21,1980,12,"DS","M",NA,134,"1"
2747,3,21,1980,10,"OL","F",NA,42,"1"
2748,3,21,1980,17,"OL","M",NA,35,"1"
2749,3,21,1980,17,"DM","M",NA,48,"1"
2750,3,21,1980,9,"DM","M",NA,47,"1"
2751,3,21,1980,12,"NL","M",NA,97,"1"
2752,3,21,1980,17,"OL","F",NA,40,"1"
2753,3,21,1980,1,"PF","F",14,7,"1"
2754,3,21,1980,21,"RM","F",NA,5,"1"
2755,3,21,1980,19,"RM","F",NA,13,"1"
2756,3,21,1980,12,"DM","F",NA,51,"1"
2757,3,21,1980,8,"DM","M",NA,44,"1"
2758,3,21,1980,12,"RM","F",NA,NA,"1"
2759,3,21,1980,19,"RM","F",NA,12,"1"
2760,3,21,1980,21,"PF","M",NA,NA,"1"
2761,3,21,1980,11,"DM","F",34,45,"1"
2762,3,21,1980,17,"DS","M",NA,160,"1"
2763,3,21,1980,9,"DS","F",45,61,"1"
2764,3,21,1980,12,"RM","M",NA,9,"1"
2765,3,21,1980,9,"DS","M",47,91,"1"
2766,3,21,1980,20,"DS","F",NA,165,"1"
2767,3,21,1980,21,"RM","F",NA,5,"1"
2768,3,21,1980,9,"DS","F",46,92,"1"
2769,3,21,1980,8,"DS","M",NA,134,"1"
2770,3,21,1980,12,"DM","F",NA,45,"1"
2771,3,21,1980,17,"DO","M",NA,51,"1"
2772,3,21,1980,23,"PE","M",NA,21,"1"
2773,3,21,1980,9,"DS","F",NA,113,"1"
2774,3,21,1980,19,"RM","M",NA,9,"1"
2775,3,21,1980,20,"DS","M",47,113,"1"
2776,3,21,1980,19,"PE","F",NA,21,"1"
2777,3,21,1980,8,"PF","",NA,NA,"1"
2778,3,21,1980,12,"DM","M",NA,53,"1"
2779,3,21,1980,9,"OL","M",NA,36,"1"
2780,3,21,1980,20,"DS","F",NA,65,"1"
2781,3,21,1980,1,"DS","M",NA,117,"1"
2782,3,21,1980,22,"DS","M",NA,144,"1"
2783,3,21,1980,12,"DM","M",NA,50,"1"
2784,3,21,1980,7,"","",NA,NA,"1"
2785,3,22,1980,4,"DM","M",NA,51,"1"
2786,3,22,1980,14,"DM","F",NA,54,"1"
2787,3,22,1980,15,"OT","F",NA,33,"1"
2788,3,22,1980,4,"DM","F",NA,44,"1"
2789,3,22,1980,15,"PF","",NA,NA,"1"
2790,3,22,1980,2,"DM","F",NA,59,"1"
2791,3,22,1980,18,"DM","M",NA,47,"1"
2792,3,22,1980,24,"DM","M",NA,49,"1"
2793,3,22,1980,3,"RM","M",NA,10,"1"
2794,3,22,1980,16,"OT","F",NA,31,"1"
2795,3,22,1980,14,"DS","F",47,97,"1"
2796,3,22,1980,18,"DS","F",NA,184,"1"
2797,3,22,1980,3,"RM","M",NA,10,"1"
2798,3,22,1980,4,"DM","M",NA,49,"1"
2799,3,22,1980,24,"DS","M",NA,80,"1"
2800,3,22,1980,3,"PF","M",NA,8,"1"
2801,3,22,1980,4,"DS","M",NA,131,"1"
2802,3,22,1980,13,"DM","M",NA,42,"1"
2803,3,22,1980,4,"PF","M",NA,5,"1"
2804,3,22,1980,24,"DS","F",NA,127,"1"
2805,3,22,1980,4,"DS","F",NA,133,"1"
2806,3,22,1980,6,"DS","M",NA,138,"1"
2807,3,22,1980,15,"PF","F",NA,11,"1"
2808,3,22,1980,5,"DM","M",NA,49,"1"
2809,3,22,1980,18,"OT","F",NA,28,"1"
2810,3,22,1980,3,"PF","M",NA,8,"1"
2811,3,22,1980,4,"DS","M",48,81,"1"
2812,3,22,1980,13,"DS","M",47,90,"1"
2813,3,22,1980,15,"DM","M",NA,45,"1"
2814,3,22,1980,2,"DM","F",NA,44,"1"
2815,3,22,1980,4,"DS","M",NA,82,"1"
2816,3,22,1980,4,"DS","F",NA,78,"1"
2817,3,22,1980,15,"OT","M",NA,30,"1"
2818,3,22,1980,2,"OL","M",NA,37,"1"
2819,3,22,1980,24,"DM","M",NA,50,"1"
2820,3,22,1980,13,"OL","M",NA,37,"1"
2821,3,22,1980,13,"PF","F",NA,7,"1"
2822,3,22,1980,14,"DM","M",NA,44,"1"
2823,3,22,1980,18,"OT","M",NA,25,"1"
2824,3,22,1980,6,"PF","",NA,NA,"1"
2825,3,22,1980,15,"RM","M",NA,7,"1"
2826,3,22,1980,13,"DM","M",NA,45,"1"
2827,3,22,1980,5,"DM","F",NA,51,"1"
2828,4,17,1980,17,"DM","M",NA,23,"1"
2829,4,17,1980,8,"DS","M",NA,135,"1"
2830,4,17,1980,20,"OL","F",NA,36,"1"
2831,4,17,1980,17,"OT","M",NA,15,"1"
2832,4,17,1980,20,"DS","F",NA,155,"1"
2833,4,17,1980,1,"DM","M",33,19,"1"
2834,4,17,1980,19,"RM","M",NA,10,"1"
2835,4,17,1980,1,"PF","F",NA,7,"1"
2836,4,17,1980,10,"OT","F",17,10,"1"
2837,4,17,1980,12,"DS","M",NA,132,"1"
2838,4,17,1980,1,"DS","M",52,145,"1"
2839,4,17,1980,12,"DM","F",NA,43,"1"
2840,4,17,1980,9,"DS","F",NA,114,"1"
2841,4,17,1980,22,"DS","M",NA,95,"1"
2842,4,17,1980,11,"DS","F",NA,130,"1"
2843,4,17,1980,12,"DM","M",NA,49,"1"
2844,4,17,1980,19,"RM","M",NA,9,"1"
2845,4,17,1980,8,"DO","F",NA,30,"1"
2846,4,17,1980,9,"DS","M",NA,143,"1"
2847,4,17,1980,12,"DM","F",NA,43,"1"
2848,4,17,1980,10,"RM","F",NA,12,"1"
2849,4,17,1980,12,"DM","M",NA,55,"1"
2850,4,17,1980,22,"DS","M",NA,140,"1"
2851,4,17,1980,17,"DO","M",NA,49,"1"
2852,4,17,1980,17,"OL","F",NA,33,"1"
2853,4,17,1980,1,"PP","F",NA,12,"1"
2854,4,17,1980,1,"DS","M",52,122,"1"
2855,4,17,1980,10,"OT","M",19,10,"1"
2856,4,17,1980,9,"DS","F",49,108,"1"
2857,4,17,1980,11,"DS","F",NA,92,"1"
2858,4,17,1980,8,"PF","M",15,8,"1"
2859,4,17,1980,9,"DM","M",NA,48,"1"
2860,4,17,1980,20,"DS","M",NA,125,"1"
2861,4,17,1980,10,"OL","F",NA,32,"1"
2862,4,17,1980,9,"DS","M",NA,104,"1"
2863,4,17,1980,1,"DM","M",NA,51,"1"
2864,4,17,1980,12,"DM","F",NA,43,"1"
2865,4,17,1980,21,"","",NA,NA,"1"
2866,4,17,1980,7,"","",NA,NA,"1"
2867,4,17,1980,23,"","",NA,NA,"1"
2868,4,18,1980,4,"DM","M",NA,49,"1"
2869,4,18,1980,6,"DS","M",NA,141,"1"
2870,4,18,1980,15,"PF","F",NA,8,"1"
2871,4,18,1980,4,"PF","M",NA,7,"1"
2872,4,18,1980,3,"RM","M",NA,10,"1"
2873,4,18,1980,16,"DM","M",NA,48,"1"
2874,4,18,1980,4,"DS","M",NA,131,"1"
2875,4,18,1980,6,"PF","M",NA,8,"1"
2876,4,18,1980,18,"DS","M",NA,74,"1"
2877,4,18,1980,2,"SS","",NA,NA,"1"
2878,4,18,1980,24,"PE","M",NA,21,"1"
2879,4,18,1980,4,"OL","F",NA,35,"1"
2880,4,18,1980,5,"PF","M",NA,8,"1"
2881,4,18,1980,3,"PF","M",NA,8,"1"
2882,4,18,1980,24,"DM","M",NA,50,"1"
2883,4,18,1980,2,"PF","M",NA,8,"1"
2884,4,18,1980,15,"OT","F",NA,36,"1"
2885,4,18,1980,13,"DM","M",NA,44,"1"
2886,4,18,1980,14,"DM","F",NA,51,"1"
2887,4,18,1980,16,"OT","F",NA,22,"1"
2888,4,18,1980,18,"DS","F",NA,146,"1"
2889,4,18,1980,24,"DM","F",NA,43,"1"
2890,4,18,1980,3,"RM","F",NA,12,"1"
2891,4,18,1980,24,"DS","F",NA,160,"1"
2892,4,18,1980,4,"OL","M",NA,42,"1"
2893,4,18,1980,18,"DS","M",NA,135,"1"
2894,4,18,1980,24,"RM","F",NA,9,"1"
2895,4,18,1980,5,"DM","F",NA,20,"1"
2896,4,18,1980,13,"DS","M",NA,88,"1"
2897,4,18,1980,4,"DS","M",NA,102,"1"
2898,4,18,1980,14,"DS","F",NA,115,"1"
2899,4,18,1980,15,"PF","M",NA,7,"1"
2900,4,18,1980,2,"PF","M",NA,6,"1"
2901,4,18,1980,2,"DM","F",NA,53,"1"
2902,4,18,1980,2,"DM","M",NA,48,"1"
2903,4,18,1980,13,"OL","F",NA,38,"1"
2904,4,18,1980,18,"NL","F",NA,110,"1"
2905,4,18,1980,15,"PF","M",NA,8,"1"
2906,4,18,1980,2,"DM","M",NA,43,"1"
2907,4,18,1980,14,"DM","M",NA,45,"1"
2908,4,18,1980,4,"DS","M",NA,92,"1"
2909,4,18,1980,4,"DS","F",NA,160,"1"
2910,4,18,1980,13,"DS","M",NA,104,"1"
2911,4,18,1980,13,"DM","M",NA,46,"1"
2912,4,18,1980,5,"DM","F",NA,43,"1"
2913,5,17,1980,1,"DM","F",34,44,"1"
2914,5,17,1980,10,"OL","M",19,36,"1"
2915,5,17,1980,17,"DM","M",34,34,"1"
2916,5,17,1980,22,"SS","",NA,NA,"1"
2917,5,17,1980,24,"DS","F",50,130,"1"
2918,5,17,1980,12,"DM","F",37,43,"1"
2919,5,17,1980,11,"DS","F",47,105,"1"
2920,5,17,1980,9,"OL","M",21,38,"1"
2921,5,17,1980,24,"PE","F",20,33,"1"
2922,5,17,1980,24,"DM","M",36,49,"1"
2923,5,17,1980,17,"DO","M",34,51,"1"
2924,5,17,1980,17,"DS","",NA,108,"1"
2925,5,17,1980,11,"DS","M",43,45,"1"
2926,5,17,1980,20,"DS","F",51,154,"1"
2927,5,17,1980,24,"NL","M",NA,109,"1"
2928,5,17,1980,11,"PF","F",15,8,"1"
2929,5,17,1980,12,"DS","M",49,133,"1"
2930,5,17,1980,24,"DM","F",35,41,"1"
2931,5,17,1980,1,"DS","M",52,148,"1"
2932,5,17,1980,1,"NL","M",30,119,"1"
2933,5,17,1980,9,"DS","F",49,127,"1"
2934,5,17,1980,9,"DS","M",52,144,"1"
2935,5,17,1980,22,"DS","M",50,140,"1"
2936,5,17,1980,12,"DM","F",36,40,"1"
2937,5,17,1980,22,"DS","F",48,78,"1"
2938,5,17,1980,22,"DS","M",46,104,"1"
2939,5,17,1980,9,"DS","F",47,72,"1"
2940,5,17,1980,17,"DS","M",50,142,"1"
2941,5,17,1980,12,"DM","M",36,53,"1"
2942,5,17,1980,1,"PP","M",20,17,"1"
2943,5,17,1980,9,"DS","M",49,113,"1"
2944,5,17,1980,9,"DS","F",46,73,"1"
2945,5,17,1980,17,"OT","F",22,28,"1"
2946,5,17,1980,20,"DS","M",48,120,"1"
2947,5,17,1980,1,"DS","M",48,102,"1"
2948,5,17,1980,12,"DM","M",36,29,"1"
2949,5,17,1980,9,"DS","F",49,138,"1"
2950,5,17,1980,17,"DO","F",34,53,"1"
2951,5,17,1980,24,"DM","F",34,27,"1"
2952,5,17,1980,20,"NL","M",32,207,"1"
2953,5,17,1980,1,"PP","F",20,19,"1"
2954,5,17,1980,20,"DS","M",50,78,"1"
2955,5,17,1980,24,"DM","M",35,30,"1"
2956,5,17,1980,12,"DM","M",35,31,"1"
2957,5,17,1980,19,"","",NA,NA,"1"
2958,5,17,1980,21,"","",NA,NA,"1"
2959,5,17,1980,7,"","",NA,NA,"1"
2960,5,17,1980,23,"","",NA,NA,"1"
2961,5,18,1980,13,"DS","M",47,97,"1"
2962,5,18,1980,18,"DS","M",45,84,"1"
2963,5,18,1980,5,"DM","M",37,45,"1"
2964,5,18,1980,18,"DS","F",49,68,"1"
2965,5,18,1980,4,"DM","M",36,49,"1"
2966,5,18,1980,15,"PF","M",14,7,"1"
2967,5,18,1980,15,"PF","M",14,7,"1"
2968,5,18,1980,8,"OL","F",20,24,"1"
2969,5,18,1980,18,"DS","F",52,154,"1"
2970,5,18,1980,18,"DM","M",36,48,"1"
2971,5,18,1980,4,"DS","M",49,104,"1"
2972,5,18,1980,13,"DM","M",33,43,"1"
2973,5,18,1980,15,"OL","F",20,39,"1"
2974,5,18,1980,13,"PF","M",14,6,"1"
2975,5,18,1980,2,"DM","M",35,43,"1"
2976,5,18,1980,18,"DS","F",47,72,"1"
2977,5,18,1980,5,"DM","F",35,30,"1"
2978,5,18,1980,2,"OL","M",21,39,"1"
2979,5,18,1980,5,"DS","F",49,79,"1"
2980,5,18,1980,4,"DS","M",49,133,"1"
2981,5,18,1980,2,"DM","F",36,56,"1"
2982,5,18,1980,6,"DS","M",52,138,"1"
2983,5,18,1980,13,"DS","M",48,99,"1"
2984,5,18,1980,8,"DS","M",53,134,"1"
2985,5,18,1980,14,"DS","F",46,102,"1"
2986,5,18,1980,18,"DS","M",48,134,"1"
2987,5,18,1980,14,"DM","M",36,43,"1"
2988,5,18,1980,14,"DM","F",36,48,"1"
2989,5,18,1980,15,"PF","F",14,8,"1"
2990,5,18,1980,3,"PF","F",15,7,"1"
2991,5,18,1980,13,"DM","M",36,47,"1"
2992,5,18,1980,14,"NL","F",33,189,"1"
2993,5,18,1980,8,"DO","F",35,43,"1"
2994,5,18,1980,18,"NL","M",32,73,"1"
2995,5,18,1980,4,"DS","M",49,86,"1"
2996,5,18,1980,4,"DS","M",49,105,"1"
2997,5,18,1980,16,"DM","M",36,45,"1"
2998,5,18,1980,4,"DS","F",48,123,"1"
2999,5,18,1980,14,"NL","M",32,98,"1"
3000,5,18,1980,2,"NL","F",31,87,"1"
3001,5,18,1980,18,"NL","F",30,75,"1"
3002,5,18,1980,2,"NL","F",33,174,"1"
3003,5,18,1980,5,"DM","F",35,50,"1"
3004,5,24,1980,1,"DS","",NA,135,"1"
3005,5,24,1980,1,"DS","M",55,142,"1"
3006,5,24,1980,1,"DM","M",36,54,"1"
3007,5,24,1980,1,"DO","M",35,54,"1"
3008,5,24,1980,2,"DS","F",50,153,"1"
3009,5,24,1980,2,"DS","F",52,105,"1"
3010,5,24,1980,2,"DS","M",52,149,"1"
3011,5,25,1980,3,"DS","F",46,115,"1"
3012,5,25,1980,3,"DS","F",46,78,"1"
3013,5,25,1980,3,"DM","F",35,43,"1"
3014,5,25,1980,3,"DS","F",48,NA,"1"
3015,5,25,1980,3,"DS","M",50,123,"1"
3016,5,25,1980,3,"DS","F",52,125,"1"
3017,5,25,1980,3,"DS","M",51,91,"1"
3018,5,25,1980,4,"DS","M",49,95,"1"
3019,5,25,1980,4,"DS","M",50,88,"1"
3020,5,25,1980,4,"DS","M",47,53,"1"
3021,5,25,1980,4,"DS","F",48,103,"1"
3022,5,25,1980,4,"DS","F",47,54,"1"
3023,5,25,1980,4,"DM","F",34,41,"1"
3024,5,25,1980,4,"DM","M",37,49,"1"
3025,5,25,1980,5,"DS","M",50,122,"1"
3026,5,25,1980,5,"DM","F",36,43,"1"
3027,5,25,1980,5,"DS","M",49,105,"1"
3028,5,25,1980,5,"OT","F",NA,33,"1"
3029,5,25,1980,5,"DS","F",49,112,"1"
3030,5,25,1980,5,"DS","F",51,130,"1"
3031,5,25,1980,5,"DM","M",37,44,"1"
3032,5,25,1980,5,"NL","F",NA,135,"1"
3033,6,2,1980,2,"DM","F",NA,45,"1"
3034,6,2,1980,2,"DS","M",50,102,"1"
3035,6,2,1980,2,"DM","M",38,46,"1"
3036,6,2,1980,7,"DM","M",NA,46,"1"
3037,6,2,1980,7,"DM","F",36,53,"1"
