"record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","cs"
14511,5,15,1988,3,"PP","F",24,24,"2"
14512,5,15,1988,15,"AH","",NA,NA,"2"
14513,5,15,1988,2,"DO","M",36,51,"2"
14514,5,15,1988,11,"DM","M",36,25,"2"
14515,5,15,1988,2,"DO","F",36,54,"2"
14516,5,15,1988,2,"PE","F",22,25,"2"
14517,5,15,1988,8,"DM","F",37,44,"2"
14518,5,15,1988,8,"DM","M",37,50,"2"
14519,5,15,1988,9,"PM","F",21,21,"2"
14520,5,15,1988,8,"PE","M",20,14,"2"
14521,5,15,1988,2,"OT","F",20,30,"2"
14522,5,15,1988,9,"PE","F",20,29,"2"
14523,5,15,1988,7,"RM","M",16,11,"2"
14524,5,15,1988,8,"NL","F",33,178,"2"
14525,5,15,1988,14,"DM","F",37,55,"2"
14526,5,15,1988,3,"PP","M",21,19,"2"
14527,5,15,1988,4,"DS","F",53,105,"2"
14528,5,15,1988,2,"AH","",NA,NA,"2"
14529,5,15,1988,13,"AH","",NA,NA,"2"
14530,5,15,1988,11,"DM","F",37,42,"2"
14531,5,15,1988,4,"DM","M",36,45,"2"
14532,5,15,1988,7,"NL","M",34,NA,"2"
14533,5,15,1988,15,"OT","M",21,25,"2"
14534,5,15,1988,9,"DM","M",37,47,"2"
14535,5,15,1988,8,"DM","F",37,50,"2"
14536,5,15,1988,14,"DO","F",35,56,"2"
14537,5,15,1988,5,"PE","M",21,17,"2"
14538,5,15,1988,13,"PE","M",21,21,"2"
14539,5,15,1988,7,"NL","M",32,133,"2"
14540,5,15,1988,2,"DM","M",36,48,"2"
14541,6,11,1988,6,"PE","M",21,13,"2"
14542,6,11,1988,12,"DO","M",37,44,"2"
14543,6,11,1988,1,"NL","M",33,174,"2"
14544,6,11,1988,19,"OT","M",21,23,"2"
14545,6,11,1988,23,"PE","F",22,27,"2"
14546,6,11,1988,17,"DO","M",37,24,"2"
14547,6,11,1988,24,"NL","F",35,220,"2"
14548,6,11,1988,18,"OT","M",20,15,"2"
14549,6,11,1988,20,"NL","M",34,126,"2"
14550,6,11,1988,16,"RM","M",19,12,"2"
14551,6,11,1988,21,"NL","F",32,32,"2"
14552,6,11,1988,23,"RM","M",21,9,"2"
14553,6,11,1988,1,"DM","M",37,47,"2"
14554,6,11,1988,19,"OT","F",20,NA,"2"
14555,6,11,1988,24,"PE","M",21,22,"2"
14556,6,11,1988,1,"DS","M",50,88,"2"
14557,6,11,1988,12,"DO","M",37,46,"2"
14558,6,11,1988,12,"DO","F",36,49,"2"
14559,6,11,1988,17,"DO","M",36,NA,"2"
14560,6,11,1988,20,"PE","M",21,21,"2"
14561,6,11,1988,12,"PE","M",21,19,"2"
14562,6,11,1988,22,"DM","M",37,46,"2"
14563,6,11,1988,12,"DM","M",37,45,"2"
14564,6,11,1988,18,"PM","F",21,26,"2"
14565,6,11,1988,22,"DS","F",53,97,"2"
14566,6,11,1988,16,"RM","F",18,11,"2"
14567,6,11,1988,20,"NL","F",33,191,"2"
14568,6,11,1988,21,"RM","F",16,9,"2"
14569,6,11,1988,20,"PE","F",21,30,"2"
14570,6,11,1988,23,"RM","F",16,10,"2"
14571,6,11,1988,17,"DO","M",37,59,"2"
14572,6,11,1988,22,"PE","F",21,19,"2"
14573,6,11,1988,16,"PE","F",20,20,"2"
14574,6,11,1988,6,"PE","M",20,NA,"2"
14575,6,11,1988,1,"DS","F",50,115,"2"
14576,6,11,1988,1,"DM","M",37,45,"2"
14577,6,11,1988,20,"OT","F",20,28,"2"
14578,6,11,1988,12,"DM","M",36,48,"2"
14579,6,11,1988,22,"DM","M",40,42,"2"
14580,6,11,1988,19,"PP","F",23,20,"2"
14581,6,11,1988,24,"PE","F",20,36,"2"
14582,6,11,1988,6,"PE","M",20,14,"2"
14583,6,11,1988,12,"DO","F",37,54,"2"
14584,6,11,1988,21,"SH","F",27,98,"2"
14585,6,11,1988,6,"PP","M",22,22,"2"
14586,6,11,1988,22,"OT","M",21,20,"2"
14587,6,11,1988,10,"","",NA,NA,"2"
14588,6,12,1988,14,"DM","M",40,52,"2"
14589,6,12,1988,9,"DO","M",38,NA,"2"
14590,6,12,1988,3,"OT","M",20,20,"2"
14591,6,12,1988,4,"SS","",NA,NA,"2"
14592,6,12,1988,2,"AH","",NA,NA,"2"
14593,6,12,1988,11,"PE","F",20,26,"2"
14594,6,12,1988,11,"DM","M",39,43,"2"
14595,6,12,1988,8,"NL","F",34,172,"2"
14596,6,12,1988,3,"PE","F",21,25,"2"
14597,6,12,1988,4,"OL","M",21,37,"2"
14598,6,12,1988,4,"DM","M",37,49,"2"
14599,6,12,1988,5,"SS","",NA,NA,"2"
14600,6,12,1988,8,"DS","M",54,141,"2"
14601,6,12,1988,3,"PP","F",22,23,"2"
14602,6,12,1988,11,"OL","F",20,35,"2"
14603,6,12,1988,2,"DM","F",38,41,"2"
14604,6,12,1988,3,"PP","M",23,22,"2"
14605,6,12,1988,4,"DS","M",52,135,"2"
14606,6,12,1988,14,"NL","M",35,100,"2"
14607,6,12,1988,4,"OL","F",22,32,"2"
14608,6,12,1988,3,"RM","F",20,10,"2"
14609,6,12,1988,5,"PP","M",22,22,"2"
14610,6,12,1988,3,"RF","F",20,15,"2"
14611,6,12,1988,8,"DM","F",37,45,"2"
14612,6,12,1988,3,"RM","M",17,11,"2"
14613,6,12,1988,11,"DM","M",37,34,"2"
14614,6,12,1988,8,"DM","M",38,43,"2"
14615,6,12,1988,8,"DO","F",37,40,"2"
14616,6,12,1988,14,"DM","F",36,49,"2"
14617,6,12,1988,7,"RM","M",19,10,"2"
14618,6,12,1988,5,"PE","M",20,16,"2"
14619,6,12,1988,11,"SH","M",30,99,"2"
14620,6,12,1988,9,"DM","M",37,51,"2"
14621,6,12,1988,11,"PP","F",21,19,"2"
14622,6,12,1988,14,"SA","",NA,NA,"2"
14623,6,12,1988,14,"DM","M",36,45,"2"
14624,6,12,1988,2,"PE","M",20,14,"2"
14625,6,12,1988,14,"NL","F",34,195,"2"
14626,6,12,1988,9,"DM","M",37,50,"2"
14627,6,12,1988,7,"RM","F",17,15,"2"
14628,6,12,1988,5,"PP","F",22,24,"2"
14629,6,12,1988,5,"OT","F",20,24,"2"
14630,6,12,1988,2,"PE","M",20,18,"2"
14631,6,12,1988,8,"DM","F",37,54,"2"
14632,6,12,1988,14,"OL","M",20,NA,"2"
14633,6,12,1988,13,"PE","F",21,30,"2"
14634,6,12,1988,8,"NL","F",31,100,"2"
14635,6,12,1988,8,"DM","M",38,30,"2"
14636,6,12,1988,2,"DO","M",35,51,"2"
14637,6,12,1988,9,"DM","M",37,48,"2"
14638,6,12,1988,4,"DM","M",37,46,"2"
14639,6,12,1988,9,"DM","F",37,56,"2"
14640,6,12,1988,15,"NL","M",31,148,"2"
14641,6,12,1988,13,"PE","M",20,22,"2"
14642,6,12,1988,8,"DM","M",39,49,"2"
14643,6,12,1988,4,"DS","F",51,110,"2"
14644,6,12,1988,11,"DM","F",37,38,"2"
14645,6,12,1988,9,"DM","F",37,41,"2"
14646,6,12,1988,2,"NL","F",34,148,"2"
14647,6,12,1988,11,"DM","F",37,52,"2"
14648,6,12,1988,5,"PE","F",21,16,"2"
14649,6,12,1988,8,"DM","F",36,46,"2"
14650,6,12,1988,3,"PP","F",24,13,"2"
14651,6,12,1988,11,"DM","F",36,28,"2"
14652,7,14,1988,22,"DM","M",38,45,"2"
14653,7,14,1988,24,"PE","F",22,24,"2"
14654,7,14,1988,23,"RM","M",17,11,"2"
14655,7,14,1988,24,"NL","F",33,176,"2"
14656,7,14,1988,18,"OT","F",21,28,"2"
14657,7,14,1988,17,"DM","M",36,32,"2"
14658,7,14,1988,24,"NL","M",34,230,"2"
14659,7,14,1988,12,"NL","F",33,133,"2"
14660,7,14,1988,12,"DO","M",35,49,"2"
14661,7,14,1988,12,"RM","M",17,11,"2"
14662,7,14,1988,12,"DO","F",35,49,"2"
14663,7,14,1988,24,"NL","M",33,145,"2"
14664,7,14,1988,17,"DO","M",35,60,"2"
14665,7,14,1988,24,"PE","F",19,33,"2"
14666,7,14,1988,6,"PP","F",18,21,"2"
14667,7,14,1988,19,"PM","M",21,18,"2"
14668,7,14,1988,23,"OL","F",20,34,"2"
14669,7,14,1988,1,"DM","M",35,45,"2"
14670,7,14,1988,12,"DM","M",37,44,"2"
14671,7,14,1988,20,"NL","F",33,173,"2"
14672,7,14,1988,21,"SH","F",28,80,"2"
14673,7,14,1988,17,"PE","M",21,16,"2"
14674,7,14,1988,20,"PE","F",21,33,"2"
14675,7,14,1988,1,"NL","M",34,223,"2"
14676,7,14,1988,24,"PE","M",21,20,"2"
14677,7,14,1988,6,"PP","F",22,21,"2"
14678,7,14,1988,22,"DS","F",49,103,"2"
14679,7,14,1988,18,"PM","F",18,25,"2"
14680,7,14,1988,17,"OT","M",19,22,"2"
14681,7,14,1988,20,"CB","",NA,NA,"2"
14682,7,14,1988,1,"DM","M",37,42,"2"
14683,7,14,1988,23,"OT","M",19,24,"2"
14684,7,14,1988,23,"PE","M",19,17,"2"
14685,7,14,1988,20,"PE","M",20,20,"2"
14686,7,14,1988,12,"DO","F",37,52,"2"
14687,7,14,1988,23,"PE","F",18,21,"2"
14688,7,14,1988,1,"DM","M",37,46,"2"
14689,7,14,1988,6,"PP","M",23,23,"2"
14690,7,14,1988,19,"PP","F",22,NA,"2"
14691,7,14,1988,17,"SH","M",27,62,"2"
14692,7,14,1988,23,"RM","F",16,8,"2"
14693,7,14,1988,17,"DO","M",37,59,"2"
14694,7,14,1988,16,"","",NA,NA,"2"
14695,7,15,1988,14,"DM","F",37,45,"2"
14696,7,15,1988,11,"PP","F",20,18,"2"
14697,7,15,1988,2,"DM","F",37,42,"2"
14698,7,15,1988,15,"NL","F",33,143,"2"
14699,7,15,1988,7,"PE","M",18,16,"2"
14700,7,15,1988,11,"DM","M",36,37,"2"
14701,7,15,1988,15,"PE","F",21,21,"2"
14702,7,15,1988,15,"NL","M",34,180,"2"
14703,7,15,1988,9,"DO","F",35,61,"2"
14704,7,15,1988,4,"DM","M",32,50,"2"
14705,7,15,1988,4,"DM","F",37,37,"2"
14706,7,15,1988,8,"DM","F",39,48,"2"
14707,7,15,1988,4,"DS","M",54,145,"2"
14708,7,15,1988,9,"DM","M",38,52,"2"
14709,7,15,1988,8,"DO","F",37,55,"2"
14710,7,15,1988,9,"DM","F",37,41,"2"
14711,7,15,1988,9,"DO","",NA,NA,"2"
14712,7,15,1988,8,"DM","M",36,43,"2"
14713,7,15,1988,2,"DO","M",32,50,"2"
14714,7,15,1988,14,"DM","F",33,20,"2"
14715,7,15,1988,11,"DM","M",36,44,"2"
14716,7,15,1988,3,"PP","F",24,22,"2"
14717,7,15,1988,5,"PP","M",24,21,"2"
14718,7,15,1988,11,"NL","F",33,137,"2"
14719,7,15,1988,9,"OL","F",23,37,"2"
14720,7,15,1988,14,"DM","M",35,45,"2"
14721,7,15,1988,4,"NL","M",33,126,"2"
14722,7,15,1988,11,"OT","M",21,22,"2"
14723,7,15,1988,8,"DM","F",35,43,"2"
14724,7,15,1988,9,"DM","F",36,42,"2"
14725,7,15,1988,13,"OL","M",21,30,"2"
14726,7,15,1988,4,"DM","M",35,45,"2"
14727,7,15,1988,13,"PE","M",22,24,"2"
14728,7,15,1988,14,"NL","M",33,90,"2"
14729,7,15,1988,8,"DS","M",52,160,"2"
14730,7,15,1988,4,"DS","F",53,97,"2"
14731,7,15,1988,11,"DM","F",36,45,"2"
14732,7,15,1988,3,"PP","M",24,18,"2"
14733,7,15,1988,11,"OT","M",21,29,"2"
14734,7,15,1988,9,"DM","M",37,46,"2"
14735,7,15,1988,8,"DM","M",37,47,"2"
14736,7,15,1988,2,"OT","F",21,38,"2"
14737,7,15,1988,5,"PM","F",22,21,"2"
14738,7,15,1988,8,"DM","M",37,39,"2"
14739,7,15,1988,2,"DO","F",37,56,"2"
14740,7,15,1988,2,"NL","F",NA,NA,"2"
14741,7,15,1988,10,"","",NA,NA,"2"
14742,8,9,1988,12,"DO","M",37,52,"2"
14743,8,9,1988,17,"DO","M",37,58,"2"
14744,8,9,1988,22,"OT","F",21,18,"2"
14745,8,9,1988,20,"RM","F",16,13,"2"
14746,8,9,1988,12,"NL","F",34,188,"2"
14747,8,9,1988,24,"PE","M",21,21,"2"
14748,8,9,1988,23,"PE","M",21,23,"2"
14749,8,9,1988,12,"DO","F",37,54,"2"
14750,8,9,1988,20,"NL","F",35,206,"2"
14751,8,9,1988,6,"PP","M",20,11,"2"
14752,8,9,1988,17,"DO","M",37,51,"2"
14753,8,9,1988,20,"PE","F",21,33,"2"
14754,8,9,1988,16,"PE","F",21,21,"2"
14755,8,9,1988,6,"OT","M",18,22,"2"
14756,8,9,1988,12,"DO","F",35,58,"2"
14757,8,9,1988,12,"OL","F",20,35,"2"
14758,8,9,1988,17,"DO","M",37,58,"2"
14759,8,9,1988,19,"RM","F",18,15,"2"
14760,8,9,1988,20,"NL","M",33,118,"2"
14761,8,9,1988,20,"OT","F",22,26,"2"
14762,8,9,1988,12,"DO","M",38,56,"2"
14763,8,9,1988,12,"PE","F",22,28,"2"
14764,8,9,1988,20,"PM","M",20,20,"2"
14765,8,9,1988,1,"DM","M",37,40,"2"
14766,8,9,1988,1,"NL","M",33,207,"2"
14767,8,9,1988,19,"PP","",NA,NA,"2"
14768,8,9,1988,22,"DS","F",52,96,"2"
14769,8,9,1988,1,"NL","F",32,109,"2"
14770,8,9,1988,6,"PP","F",21,22,"2"
14771,8,9,1988,12,"PE","M",21,21,"2"
14772,8,9,1988,22,"DM","F",36,48,"2"
14773,8,9,1988,6,"PP","F",20,10,"2"
14774,8,9,1988,21,"AH","",NA,NA,"2"
14775,8,9,1988,20,"PP","F",22,17,"2"
14776,8,9,1988,19,"PP","F",21,18,"2"
14777,8,9,1988,17,"NL","F",37,158,"2"
14778,8,9,1988,17,"RM","F",16,11,"2"
14779,8,9,1988,1,"DM","M",40,42,"2"
14780,8,9,1988,23,"RM","M",19,9,"2"
14781,8,9,1988,17,"PE","M",20,19,"2"
14782,8,9,1988,17,"OT","M",20,22,"2"
14783,8,9,1988,6,"OT","M",21,17,"2"
14784,8,9,1988,16,"RM","M",17,14,"2"
14785,8,9,1988,6,"PE","M",20,20,"2"
14786,8,9,1988,18,"PM","F",20,21,"2"
14787,8,9,1988,2,"DM","M",37,41,"2"
14788,8,9,1988,6,"PP","F",20,11,"2"
14789,8,9,1988,19,"SH","F",27,65,"2"
14790,8,10,1988,9,"DO","M",36,53,"2"
14791,8,10,1988,7,"PE","F",21,24,"2"
14792,8,10,1988,3,"PP","F",22,18,"2"
14793,8,10,1988,11,"PP","F",22,17,"2"
14794,8,10,1988,2,"DM","M",35,24,"2"
14795,8,10,1988,15,"NL","F",33,150,"2"
14796,8,10,1988,2,"NL","M",34,188,"2"
14797,8,10,1988,2,"DM","F",32,40,"2"
14798,8,10,1988,14,"DM","F",36,27,"2"
14799,8,10,1988,13,"NL","F",38,176,"2"
14800,8,10,1988,4,"DM","M",28,50,"2"
14801,8,10,1988,14,"DM","F",36,46,"2"
14802,8,10,1988,10,"SH","M",30,110,"2"
14803,8,10,1988,2,"DO","F",32,62,"2"
14804,8,10,1988,2,"NL","M",31,132,"2"
14805,8,10,1988,13,"SS","",NA,NA,"2"
14806,8,10,1988,9,"DM","F",36,47,"2"
14807,8,10,1988,15,"NL","M",30,188,"2"
14808,8,10,1988,3,"PP","F",24,12,"2"
14809,8,10,1988,5,"PE","F",20,11,"2"
14810,8,10,1988,11,"DM","M",39,40,"2"
14811,8,10,1988,8,"DS","M",54,157,"2"
14812,8,10,1988,4,"DS","M",54,140,"2"
14813,8,10,1988,14,"DM","M",36,44,"2"
14814,8,10,1988,5,"PP","M",22,23,"2"
14815,8,10,1988,10,"RM","F",19,11,"2"
14816,8,10,1988,11,"DM","M",38,45,"2"
14817,8,10,1988,13,"PE","F",21,27,"2"
14818,8,10,1988,4,"DM","F",37,43,"2"
14819,8,10,1988,13,"PE","M",21,27,"2"
14820,8,10,1988,2,"PE","M",21,20,"2"
14821,8,10,1988,3,"PP","F",22,12,"2"
14822,8,10,1988,2,"PE","F",21,29,"2"
14823,8,10,1988,13,"PE","F",21,18,"2"
14824,8,10,1988,3,"PP","M",22,9,"2"
14825,8,10,1988,9,"DM","M",37,51,"2"
14826,8,10,1988,8,"OL","F",22,45,"2"
14827,8,10,1988,3,"PP","",NA,NA,"2"
14828,8,10,1988,13,"PE","M",21,20,"2"
14829,8,10,1988,8,"DM","M",36,42,"2"
14830,8,10,1988,9,"DM","M",35,45,"2"
14831,8,10,1988,8,"DM","F",37,49,"2"
14832,8,10,1988,4,"DS","F",54,114,"2"
14833,8,10,1988,8,"DM","F",35,41,"2"
14834,8,10,1988,11,"DM","F",36,49,"2"
14835,8,10,1988,2,"DO","M",37,52,"2"
14836,8,10,1988,14,"DM","F",37,49,"2"
14837,8,10,1988,5,"PP","F",22,17,"2"
14838,8,10,1988,3,"PP","M",24,21,"2"
14839,8,10,1988,14,"DO","F",35,55,"2"
14840,8,10,1988,13,"AH","",NA,NA,"2"
14841,8,10,1988,2,"PE","M",21,17,"2"
14842,8,10,1988,4,"PP","F",22,14,"2"
14843,8,10,1988,9,"DM","F",36,41,"2"
14844,8,10,1988,8,"DM","M",37,48,"2"
14845,8,10,1988,14,"CB","",NA,NA,"2"
14846,8,10,1988,8,"DM","M",38,39,"2"
14847,8,10,1988,5,"RM","F",18,13,"2"
14848,8,10,1988,9,"DM","M",36,31,"2"
14849,8,10,1988,10,"SH","F",25,92,"2"
14850,8,10,1988,3,"PP","M",22,11,"2"
14851,8,10,1988,11,"DM","F",36,31,"2"
14852,9,11,1988,18,"OT","M",21,20,"2"
14853,9,11,1988,6,"PP","M",25,28,"2"
14854,9,11,1988,1,"DM","M",36,39,"2"
14855,9,11,1988,24,"NL","F",35,174,"2"
14856,9,11,1988,20,"OT","F",21,32,"2"
14857,9,11,1988,18,"OT","M",22,21,"2"
14858,9,11,1988,20,"NL","F",34,190,"2"
14859,9,11,1988,6,"SS","",NA,NA,"2"
14860,9,11,1988,1,"DM","M",37,44,"2"
14861,9,11,1988,23,"PE","F",21,26,"2"
14862,9,11,1988,24,"PE","M",21,20,"2"
14863,9,11,1988,6,"OT","M",21,26,"2"
14864,9,11,1988,23,"RF","F",17,18,"2"
14865,9,11,1988,1,"DM","F",37,45,"2"
14866,9,11,1988,6,"PP","F",22,17,"2"
14867,9,11,1988,23,"PE","M",21,18,"2"
14868,9,11,1988,22,"DS","F",50,103,"2"
14869,9,11,1988,1,"DM","M",37,45,"2"
14870,9,11,1988,6,"NL","M",34,215,"2"
14871,9,11,1988,12,"DM","M",37,51,"2"
14872,9,11,1988,6,"PP","M",23,15,"2"
14873,9,11,1988,12,"DO","F",36,54,"2"
14874,9,11,1988,23,"NL","M",34,112,"2"
14875,9,11,1988,18,"PM","M",21,21,"2"
14876,9,11,1988,22,"DM","M",37,47,"2"
14877,9,11,1988,24,"PE","M",21,17,"2"
14878,9,11,1988,17,"NL","F",34,148,"2"
14879,9,11,1988,1,"NL","M",33,155,"2"
14880,9,11,1988,17,"SH","M",28,79,"2"
14881,9,11,1988,17,"DO","M",37,58,"2"
14882,9,11,1988,16,"","",NA,NA,"2"
14883,9,11,1988,19,"","",NA,NA,"2"
14884,9,11,1988,21,"","",NA,NA,"2"
14885,9,12,1988,13,"CB","",NA,NA,"2"
14886,9,12,1988,8,"OT","M",19,19,"2"
14887,9,12,1988,14,"DM","F",36,45,"2"
14888,9,12,1988,3,"PP","M",22,16,"2"
14889,9,12,1988,2,"DM","M",37,35,"2"
14890,9,12,1988,3,"SS","",NA,NA,"2"
14891,9,12,1988,13,"OT","F",20,19,"2"
14892,9,12,1988,3,"SS","",NA,NA,"2"
14893,9,12,1988,13,"CB","",NA,NA,"2"
14894,9,12,1988,4,"DM","F",36,39,"2"
14895,9,12,1988,11,"PE","F",20,14,"2"
14896,9,12,1988,2,"NL","M",34,161,"2"
14897,9,12,1988,3,"SS","",NA,NA,"2"
14898,9,12,1988,5,"PE","F",21,24,"2"
14899,9,12,1988,8,"DM","F",38,48,"2"
14900,9,12,1988,11,"PP","F",22,16,"2"
14901,9,12,1988,2,"DO","F",37,65,"2"
14902,9,12,1988,4,"DM","M",37,53,"2"
14903,9,12,1988,2,"OT","M",21,21,"2"
14904,9,12,1988,5,"OT","M",22,29,"2"
14905,9,12,1988,9,"DM","F",37,42,"2"
14906,9,12,1988,2,"DO","M",37,55,"2"
14907,9,12,1988,11,"DM","M",37,46,"2"
14908,9,12,1988,8,"DS","M",53,160,"2"
14909,9,12,1988,5,"PP","M",24,22,"2"
14910,9,12,1988,15,"PE","F",20,25,"2"
14911,9,12,1988,9,"DM","M",37,47,"2"
14912,9,12,1988,13,"PE","F",21,21,"2"
14913,9,12,1988,4,"PP","M",22,15,"2"
14914,9,12,1988,5,"OT","M",21,28,"2"
14915,9,12,1988,15,"OT","F",22,27,"2"
14916,9,12,1988,13,"OL","M",22,36,"2"
14917,9,12,1988,9,"OL","F",21,28,"2"
14918,9,12,1988,8,"DM","F",37,48,"2"
14919,9,12,1988,14,"NL","M",32,94,"2"
14920,9,12,1988,4,"DM","F",36,38,"2"
14921,9,12,1988,9,"SS","",NA,NA,"2"
14922,9,12,1988,5,"SS","",NA,NA,"2"
14923,9,12,1988,9,"DM","M",37,43,"2"
14924,9,12,1988,15,"RM","F",17,15,"2"
14925,9,12,1988,11,"OT","F",21,20,"2"
14926,9,12,1988,14,"DM","M",37,47,"2"
14927,9,12,1988,13,"NL","F",32,184,"2"
14928,9,12,1988,13,"PE","M",21,21,"2"
14929,9,12,1988,8,"DM","F",37,60,"2"
14930,9,12,1988,3,"SS","",NA,NA,"2"
14931,9,12,1988,4,"DM","F",36,44,"2"
14932,9,12,1988,11,"DM","F",37,47,"2"
14933,9,12,1988,3,"PE","F",21,26,"2"
14934,9,12,1988,14,"DM","F",36,53,"2"
14935,9,12,1988,7,"PE","F",21,28,"2"
14936,9,12,1988,10,"","",NA,NA,"2"
14937,10,8,1988,12,"OT","M",21,22,"2"
14938,10,8,1988,24,"PE","F",19,28,"2"
14939,10,8,1988,19,"OT","M",21,23,"2"
14940,10,8,1988,22,"PE","F",20,14,"2"
14941,10,8,1988,1,"NL","M",34,162,"2"
14942,10,8,1988,24,"PE","M",20,21,"2"
14943,10,8,1988,12,"DO","M",37,54,"2"
14944,10,8,1988,16,"PE","",NA,NA,"2"
14945,10,8,1988,6,"PE","F",17,15,"2"
14946,10,8,1988,12,"NL","M",32,NA,"2"
14947,10,8,1988,16,"PE","F",20,31,"2"
14948,10,8,1988,21,"SH","F",26,81,"2"
14949,10,8,1988,1,"DM","M",35,39,"2"
14950,10,8,1988,17,"DO","F",36,49,"2"
14951,10,8,1988,21,"AH","",NA,NA,"2"
14952,10,8,1988,21,"SH","M",27,62,"2"
14953,10,8,1988,6,"OT","F",20,20,"2"
14954,10,8,1988,22,"OT","F",22,21,"2"
14955,10,8,1988,1,"DM","F",37,42,"2"
14956,10,8,1988,22,"DS","M",51,127,"2"
14957,10,8,1988,12,"DM","M",37,51,"2"
14958,10,8,1988,20,"NL","F",34,168,"2"
14959,10,8,1988,20,"NL","F",31,110,"2"
14960,10,8,1988,17,"DO","M",37,59,"2"
14961,10,8,1988,20,"OT","F",22,25,"2"
14962,10,8,1988,1,"DM","M",36,49,"2"
14963,10,8,1988,23,"PE","M",17,21,"2"
14964,10,8,1988,23,"PE","F",21,36,"2"
14965,10,8,1988,12,"AH","",NA,NA,"2"
14966,10,8,1988,12,"DO","F",36,55,"2"
14967,10,8,1988,17,"OT","M",23,27,"2"
14968,10,8,1988,6,"PE","M",18,20,"2"
14969,10,8,1988,6,"PP","F",22,16,"2"
14970,10,8,1988,18,"PE","M",21,18,"2"
14971,10,8,1988,18,"PM","M",18,17,"2"
14972,10,8,1988,6,"PE","M",19,14,"2"
14973,10,8,1988,22,"DM","M",37,49,"2"
14974,10,8,1988,18,"PM","M",20,23,"2"
14975,10,8,1988,21,"OT","F",20,28,"2"
14976,10,9,1988,5,"OT","M",21,25,"2"
14977,10,9,1988,4,"DM","F",36,37,"2"
14978,10,9,1988,13,"OT","M",20,26,"2"
14979,10,9,1988,4,"DM","",NA,NA,"2"
14980,10,9,1988,13,"NL","M",34,128,"2"
14981,10,9,1988,7,"NL","",NA,NA,"2"
14982,10,9,1988,3,"PP","M",22,15,"2"
14983,10,9,1988,9,"SS","",NA,NA,"2"
14984,10,9,1988,2,"NL","M",35,170,"2"
14985,10,9,1988,9,"DM","F",37,45,"2"
14986,10,9,1988,4,"DM","M",39,53,"2"
14987,10,9,1988,13,"PE","M",21,22,"2"
14988,10,9,1988,2,"DM","M",37,43,"2"
14989,10,9,1988,14,"DM","M",35,39,"2"
14990,10,9,1988,2,"DO","F",37,62,"2"
14991,10,9,1988,8,"DM","F",36,47,"2"
14992,10,9,1988,10,"RM","F",17,12,"2"
14993,10,9,1988,14,"DM","M",36,50,"2"
14994,10,9,1988,8,"DM","",NA,NA,"2"
14995,10,9,1988,5,"SS","",NA,NA,"2"
14996,10,9,1988,11,"DM","M",37,48,"2"
14997,10,9,1988,11,"DM","F",35,39,"2"
14998,10,9,1988,8,"DS","M",54,169,"2"
14999,10,9,1988,7,"NL","F",34,161,"2"
15000,10,9,1988,9,"DM","M",33,33,"2"
15001,10,9,1988,14,"DM","M",37,60,"2"
15002,10,9,1988,11,"DM","F",36,40,"2"
15003,10,9,1988,15,"AH","",NA,NA,"2"
15004,10,9,1988,8,"DM","M",37,47,"2"
15005,10,9,1988,7,"PE","M",19,19,"2"
15006,10,9,1988,5,"OT","F",21,24,"2"
15007,10,9,1988,14,"DM","F",37,54,"2"
15008,10,9,1988,14,"DM","F",35,45,"2"
15009,10,9,1988,11,"DM","M",36,35,"2"
15010,10,9,1988,5,"PE","F",20,23,"2"
15011,10,9,1988,3,"OT","M",21,22,"2"
15012,10,9,1988,8,"DM","F",36,47,"2"
15013,10,9,1988,4,"DS","F",50,125,"2"
15014,10,9,1988,3,"OT","F",21,22,"2"
15015,10,9,1988,8,"DM","M",39,54,"2"
15016,10,9,1988,13,"PM","M",20,19,"2"
15017,10,9,1988,9,"DM","M",37,50,"2"
15018,10,9,1988,8,"DM","F",34,25,"2"
15019,10,9,1988,13,"OT","M",19,17,"2"
15020,10,9,1988,9,"OL","F",19,28,"2"
15021,10,9,1988,7,"PE","F",21,19,"2"
15022,10,9,1988,11,"DM","M",34,39,"2"
15023,10,9,1988,9,"DM","M",36,44,"2"
15024,10,9,1988,8,"DM","M",34,27,"2"
15025,10,9,1988,3,"PE","M",21,23,"2"
15026,10,9,1988,13,"OT","M",19,19,"2"
15027,10,9,1988,11,"DM","M",48,50,"2"
15028,10,9,1988,10,"NL","M",33,143,"2"
15029,11,5,1988,6,"OL","M",21,35,"2"
15030,11,5,1988,20,"AB","",NA,NA,"2"
15031,11,5,1988,1,"PE","F",20,12,"2"
15032,11,5,1988,16,"PE","F",20,24,"2"
15033,11,5,1988,19,"OT","M",21,23,"2"
15034,11,5,1988,16,"RM","M",17,10,"2"
15035,11,5,1988,20,"OT","M",21,20,"2"
15036,11,5,1988,21,"SH","M",26,43,"2"
15037,11,5,1988,24,"NL","M",33,182,"2"
15038,11,5,1988,20,"NL","F",32,110,"2"
15039,11,5,1988,16,"PM","M",20,21,"2"
15040,11,5,1988,21,"SH","F",26,71,"2"
15041,11,5,1988,1,"PE","F",20,25,"2"
15042,11,5,1988,12,"DO","F",35,52,"2"
15043,11,5,1988,12,"OL","F",19,24,"2"
15044,11,5,1988,17,"OT","M",21,22,"2"
15045,11,5,1988,24,"PE","F",21,27,"2"
